2017-03-14 14:04:36.511 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:36.512 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
2017-03-14 14:04:49.681 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:49.681 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
2017-03-14 14:04:53.642 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:53.643 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
2017-03-14 14:04:55.401 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:55.401 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
2017-03-14 14:04:57.161 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:57.162 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
2017-03-14 14:04:59.295 stock 山鹰纸业, 价格:370, 总笔数:50 逐笔量：6597,2000,1000,3000,1000,200,300,10800,8000,2000,500,100,1400,1500,100,2700,3000,700,700,800,1000,100,400,2000,2000,100,100,5000,3300,1000,27500,3000,1000,1000,9300,500,500,500,1700,200,5000,200,500,2000,1000,400,1000,13500,5000,200,
2017-03-14 14:04:59.295 stock 山鹰纸业, 价格:371, 总笔数:50 逐笔量：168111,1900,3000,10000,27500,3000,3400,2700,20800,1000,3000,300,5000,70000,900,300,1000,2400,1800,1000,3200,1000,10000,2000,4000,1100,3600,37400,400,500,5900,4000,3000,1300,43600,5000,10700,300,1100,5000,10000,300,400,200,1500,15000,1300,5000,5700,1000,
