2017-03-14 14:04:36.308 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：109,2000,21400,4200,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,
2017-03-14 14:04:36.308 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3800,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:49.390 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：109,2000,21400,4200,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,
2017-03-14 14:04:49.390 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3800,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:51.303 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：3209,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,700,3000,900,
2017-03-14 14:04:51.303 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3800,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:53.445 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：3209,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,700,3000,900,
2017-03-14 14:04:53.445 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3800,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:55.455 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：3209,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,700,3000,900,
2017-03-14 14:04:55.455 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3800,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:57.251 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：3209,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,700,3000,900,
2017-03-14 14:04:57.252 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3700,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
2017-03-14 14:04:59.211 stock 酒钢宏兴, 价格:318, 总笔数:50 逐笔量：2409,2600,500,2400,2600,1400,76500,2600,1000,6600,10000,11800,4000,1000,2000,3000,1400,3000,700,11200,300,3700,2000,1900,3000,200,21500,400,500,7000,1000,5000,100,1000,2400,300,20000,4000,5700,1600,20000,5000,19300,1000,10000,100,1000,700,3000,900,
2017-03-14 14:04:59.211 stock 酒钢宏兴, 价格:319, 总笔数:50 逐笔量：3700,5000,30000,9900,20000,1000,800,2000,7500,11500,100,3000,8000,3800,1300,1400,700,4000,1600,2000,400,30000,6500,3400,20000,30000,10000,400,300,100,100,100,29600,2000,100,3000,5000,500,8500,900,2700,500,100,1000,1000,10000,2000,300,32900,3200,
