2017-03-14 14:04:36.016 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：12830,1000,7300,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,
2017-03-14 14:04:36.016 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:49.532 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：12230,1000,7300,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,
2017-03-14 14:04:49.532 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:51.371 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：12230,1000,7300,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,
2017-03-14 14:04:51.371 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:53.480 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：530,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,500,3600,
2017-03-14 14:04:53.480 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:55.572 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：530,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,500,3600,
2017-03-14 14:04:55.572 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:56.952 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：530,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,500,3600,
2017-03-14 14:04:56.952 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
2017-03-14 14:04:59.030 stock 山东钢铁, 价格:277, 总笔数:50 逐笔量：530,4100,45000,100,5000,200,100,1000,33300,500,500,5100,300,20000,900,2000,1000,600,1400,3200,200,50000,100000,56200,6000,1000,20000,400,400,20000,200,400,100,5000,52500,100,300,300,4000,1300,1800,70000,200,500,5000,900,1000,5000,500,3600,
2017-03-14 14:04:59.030 stock 山东钢铁, 价格:278, 总笔数:50 逐笔量：56135,3000,3300,30000,7000,5800,5000,9300,500,100,2000,30000,100000,500,7200,5000,4000,100,10000,300000,2000,100,100,9600,2500,200,600,1200,400,3000,3600,1000,11600,4000,10800,500,10000,400,14800,5000,48600,300,2500,20000,6000,51400,5000,4000,1000,1500,
