2017-03-14 14:04:36.073 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1700,500,3000,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,
2017-03-14 14:04:36.074 stock 广州发展, 价格:973, 总笔数:50 逐笔量：400,700,1400,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1300,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,
2017-03-14 14:04:49.296 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1700,500,3000,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,
2017-03-14 14:04:49.296 stock 广州发展, 价格:973, 总笔数:50 逐笔量：400,700,1400,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,
2017-03-14 14:04:51.645 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1700,500,3000,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,
2017-03-14 14:04:51.646 stock 广州发展, 价格:973, 总笔数:50 逐笔量：400,700,1400,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,
2017-03-14 14:04:51.646 stock 广州发展, 价格:972, 总笔数:50 逐笔量：2800,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,300,500,
2017-03-14 14:04:51.647 stock 广州发展, 价格:973, 总笔数:50 逐笔量：400,700,1400,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,
2017-03-14 14:04:53.233 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1400,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,300,500,
2017-03-14 14:04:53.233 stock 广州发展, 价格:973, 总笔数:50 逐笔量：400,700,1400,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,
2017-03-14 14:04:55.164 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1400,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,300,500,
2017-03-14 14:04:55.164 stock 广州发展, 价格:973, 总笔数:50 逐笔量：500,700,1000,100,6100,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,1900,5000,
2017-03-14 14:04:57.312 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1400,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,300,500,
2017-03-14 14:04:57.312 stock 广州发展, 价格:973, 总笔数:50 逐笔量：5600,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,1900,5000,18900,1500,700,1200,
2017-03-14 14:04:59.122 stock 广州发展, 价格:972, 总笔数:50 逐笔量：1400,900,1000,100,100,200,400,100,100,500,100,2000,5000,20500,600,10000,1000,1000,5200,1100,800,5100,500,500,200,400,800,600,500,500,500,200,200,1200,1000,2000,500,500,1000,900,200,100,500,1000,500,1200,1000,1000,300,500,
2017-03-14 14:04:59.122 stock 广州发展, 价格:973, 总笔数:50 逐笔量：5600,1300,2100,600,1100,100,1800,1000,59000,400,600,4000,100,2000,16000,2000,3000,1000,1300,1500,7000,900,2000,500,8000,20800,1000,1100,1500,4000,700,1500,1100,300,100,14000,900,2000,1000,1000,300,1600,59000,500,1900,5000,18900,1500,700,1200,
