2017-03-14 14:04:36.018 stock 中国石化, 价格:553, 总笔数:50 逐笔量：160506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:36.018 stock 中国石化, 价格:554, 总笔数:50 逐笔量：8110,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:49.221 stock 中国石化, 价格:553, 总笔数:50 逐笔量：160506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:49.221 stock 中国石化, 价格:554, 总笔数:50 逐笔量：7510,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:49.222 stock 中国石化, 价格:553, 总笔数:50 逐笔量：158506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:49.222 stock 中国石化, 价格:554, 总笔数:50 逐笔量：7510,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:51.914 stock 中国石化, 价格:553, 总笔数:50 逐笔量：158506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:51.914 stock 中国石化, 价格:554, 总笔数:50 逐笔量：7510,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:53.328 stock 中国石化, 价格:553, 总笔数:50 逐笔量：158506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:53.328 stock 中国石化, 价格:554, 总笔数:50 逐笔量：7510,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:55.245 stock 中国石化, 价格:553, 总笔数:50 逐笔量：158506,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:55.245 stock 中国石化, 价格:554, 总笔数:50 逐笔量：6810,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:57.394 stock 中国石化, 价格:553, 总笔数:50 逐笔量：157306,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:57.395 stock 中国石化, 价格:554, 总笔数:50 逐笔量：6210,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
2017-03-14 14:04:59.325 stock 中国石化, 价格:553, 总笔数:50 逐笔量：157306,528500,100,300,2300,100,200,100,400,4100,1400,2800,500,2000,37800,200,500,1000,2000,500,3000,100,200,1400,200,800,500,300,10000,700,1400,200,2000,1500,100,100,400,2000,1600,500,2000,100,2100,5000,300,100,100,300,300,100,
2017-03-14 14:04:59.325 stock 中国石化, 价格:554, 总笔数:50 逐笔量：6210,4000,2000,1000,2000,600,3900,100,2000,100,400,1000,8000,2000,700,2000,1300,400,100,400,1500,2000,100,5000,2000,2000,27800,100,400,1000,2000,200,600,100,2000,1000,200,42600,500,2000,4200,100,400,1000,2000,200,400,2000,1000,2000,
