2017-03-14 14:04:36.244 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：55602,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:36.244 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：13750,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
2017-03-14 14:04:51.935 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：46402,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:51.935 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：13750,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
2017-03-14 14:04:53.339 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：46402,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:53.339 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：13550,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
2017-03-14 14:04:55.259 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：46402,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:55.259 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：8550,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
2017-03-14 14:04:57.424 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：46402,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:57.425 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：8550,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
2017-03-14 14:04:59.347 stock 南山铝业, 价格:336, 总笔数:50 逐笔量：46402,120000,2000,14800,2000,1000,9800,200,300,500,500,1500,2200,5000,5000,10200,500,2000,300,11300,7000,700,1300,31200,5000,12000,300,2600,100,3600,2000,326800,5000,3000,1600,700,1800,100,100,2000,3000,3800,4000,1500,500,13200,5000,200,5000,10000,
2017-03-14 14:04:59.347 stock 南山铝业, 价格:337, 总笔数:50 逐笔量：8550,1300,2600,5000,7250,37000,4000,20000,17400,2000,10000,200000,1000,3000,6000,1400,8000,20000,4000,300,10000,1000,5000,100,20000,3000,200,2200,10000,2800,2000,10000,2800,20000,7000,3000,38600,20900,3200,51200,10000,20000,5000,1000,200,27100,600,20000,2600,10000,
