2017-03-14 14:04:36.017 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:36.017 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
2017-03-14 14:04:49.292 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:49.293 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
2017-03-14 14:04:51.642 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:51.642 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
2017-03-14 14:04:55.159 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:55.159 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
2017-03-14 14:04:57.308 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:57.308 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
2017-03-14 14:04:59.119 stock 中远海能, 价格:707, 总笔数:50 逐笔量：41793,3700,1700,200,2000,10000,3000,3400,2100,400,1500,1100,1000,10000,2000,5000,1000,700,1000,200,1000,2000,100,2000,3000,400,225800,200,400,800,3000,500,1000,1000,3000,2000,100,300,2000,300000,100,1000,300000,298700,1200,100,100,2000,9400,500,
2017-03-14 14:04:59.119 stock 中远海能, 价格:708, 总笔数:50 逐笔量：2779,1000,6400,2300,3000,6000,2000,500,2000,1000,1000,300,2000,3100,10000,5500,35400,500,2500,400,22000,1000,5000,4000,100000,2000,3000,1000,8800,1000,2000,2000,9000,4300,1500,6600,1100,2200,40000,4000,5000,900,11600,1600,24600,2000,3600,200,500,100,
