2017-03-14 14:04:36.247 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:36.248 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6896,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:49.387 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:49.387 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6896,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:51.300 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:51.300 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6896,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:53.424 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:53.424 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6796,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:55.449 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:55.449 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6796,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:57.244 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:57.244 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6696,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
2017-03-14 14:04:59.209 stock 海南航空, 价格:339, 总笔数:50 逐笔量：733726,498200,700,160500,700,1000,50000,29400,1500,2200,3200,5000,900,12000,1000,20000,300,6000,2000,3500,800,36000,3500,500,50000,2300,100,800,3100,500,1000,2000,2000,2100,20000,141900,300,1000,5000,500,1500,1000,1700,200,3200,20000,2900,1500,1000,10100,
2017-03-14 14:04:59.210 stock 海南航空, 价格:340, 总笔数:50 逐笔量：6696,227800,500,15200,20000,30000,3000,100,3600,100,2700,5400,10000,9000,4200,10000,200,400,15900,668000,7000,3000,5000,1900,3000,100,500,1500,3000,400,5800,5000,9900,90000,2000,700,10000,34500,2200,20000,10000,19200,10000,10000,10000,5000,1000,20000,600,20000,
